"","actorID","movieID","actorIDTo","title","imdbID","spanishTitle","imdbPictureURL","year","rtID","rtPictureURL","allrating","toprating","audrating","allscore","topscore","audscore","allnum","topnum","audnum","allnumfresh","topnumfresh","allnumrotten","topnumrotten","overall.rating","actorName","actor.rating","actor.movieNO","topquality"
"118","gene_hackman",458,"robert_duvall","Geronimo: An American Legend",107004,"Gerónimo, una leyenda","http://ia.media-imdb.com/images/M/MV5BMjEyMTMyNTc4MF5BMl5BanBnXkFtZTcwMzcxNjUyMQ@@._V1._SX43_SY60_.jpg",1993,"geronimo_an_american_legend","http://content8.flixster.com/movie/25/94/259426_det.jpg",6.2,0,3.2,52,33,53,17,3,1686,9,1,8,2,0.0211693590932981,"Gene Hackman",4.72149560918873,52,2
"119","gene_hackman",2294,"dan_aykroyd","Antz",120587,"Hormigaz","http://ia.media-imdb.com/images/M/MV5BMTIyNjc4OTk2NF5BMl5BanBnXkFtZTcwMjcyMTcyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1998,"antz","http://content8.flixster.com/movie/25/71/257118_det.jpg",7.7,7.5,2.9,95,95,47,86,24,33465,82,23,4,1,0.653685424198739,"Gene Hackman",4.72149560918873,52,2
"120","gene_hackman",2294,"christopher_walken","Antz",120587,"Hormigaz","http://ia.media-imdb.com/images/M/MV5BMTIyNjc4OTk2NF5BMl5BanBnXkFtZTcwMjcyMTcyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1998,"antz","http://content8.flixster.com/movie/25/71/257118_det.jpg",7.7,7.5,2.9,95,95,47,86,24,33465,82,23,4,1,0.653685424198739,"Gene Hackman",4.72149560918873,52,2
"121","gene_hackman",141,"robin_williams","The Birdcage",115685,"Una jaula de grillos","http://ia.media-imdb.com/images/M/MV5BMTMxNDY0MzcyOF5BMl5BanBnXkFtZTcwOTc4MDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1996,"birdcage","http://content9.flixster.com/movie/26/71/267195_det.jpg",6.7,7.5,3.3,75,100,75,29,5,13502,22,5,7,0,0.590375240417246,"Gene Hackman",4.72149560918873,52,2
"122","gene_hackman",26698,"m_emmet_walsh","Narrow Margin",100224,"Testigo accidental","http://ia.media-imdb.com/images/M/MV5BOTM2NDY2OTEyMl5BMl5BanBnXkFtZTcwMDczMjAwMQ@@._V1._SX214_CR0,0,214,314_.jpg",1990,"1030146-narrow_margin","http://content7.flixster.com/movie/27/50/275013_det.jpg",6,0,3,63,0,42,11,2,630,7,0,4,2,-0.0979312049003021,"Gene Hackman",4.72149560918873,52,2
"123","gene_hackman",4889,"danny_devito","Heist",252503,"El último golpe","http://ia.media-imdb.com/images/M/MV5BMTIzMzc2ODAyNl5BMl5BanBnXkFtZTcwNDMwMTgxMQ@@._V1._SY314_CR2,0,214,314_.jpg",2001,"1109137-heist","http://content8.flixster.com/movie/10/92/35/10923526_det.jpg",6.2,6.3,3.2,65,60,59,125,30,3156,82,18,43,12,0.392365429019915,"Gene Hackman",4.72149560918873,52,2
"124","gene_hackman",3730,"robert_duvall","The Conversation",71360,"La conversación","http://ia.media-imdb.com/images/M/MV5BODY3OTI3ODk3MF5BMl5BanBnXkFtZTcwMjkxMjY1Mw@@._V1._SY314_CR4,0,214,314_.jpg",1974,"conversation","http://content7.flixster.com/movie/10/88/81/10888101_det.jpg",8.6,0,4,97,100,89,43,4,7644,42,4,1,0,0.635817741596079,"Gene Hackman",4.72149560918873,52,2
"125","gene_hackman",6560,"dan_aykroyd","Loose Cannons",100053,"Un tiro por la culata","http://ia.media-imdb.com/images/M/MV5BMjEyMjkxMDU2M15BMl5BanBnXkFtZTcwNjEzMDAwMQ@@._V1._SY314_CR1,0,214,314_.jpg",1990,"loose_cannons","http://content7.flixster.com/movie/11/14/85/11148577_det.jpg",3,0,2.6,0,0,26,15,4,545,0,0,15,4,-0.459650816807211,"Gene Hackman",4.72149560918873,52,2
"126","gene_hackman",7980,"sean_connery","A Bridge Too Far",75784,"Un puente lejano","http://ia.media-imdb.com/images/M/MV5BMjAzNTE1MjMzMl5BMl5BanBnXkFtZTcwOTA5NjEzMQ@@._V1._SY314_CR5,0,214,314_.jpg",1977,"bridge_too_far","http://content6.flixster.com/movie/25/70/257012_det.jpg",6.6,0,0,66,0,0,12,0,0,8,0,4,0,-0.334843345990506,"Gene Hackman",4.72149560918873,52,2
"127","gene_hackman",3937,"john_cusack","Runaway Jury",313542,"El jurado","http://ia.media-imdb.com/images/M/MV5BMjE5MTQwNTk4NV5BMl5BanBnXkFtZTcwNTc2MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2003,"runaway_jury","http://content7.flixster.com/movie/25/81/258113_det.jpg",6.6,6.6,3.4,73,73,73,152,38,11578,111,28,41,10,0.538496650637926,"Gene Hackman",4.72149560918873,52,2
"128","gene_hackman",1459,"richard_jenkins","Absolute Power",118548,"Absolute power: Poder absoluto","http://ia.media-imdb.com/images/M/MV5BMjA0NTYxMzY2NF5BMl5BanBnXkFtZTcwNTg5NjIyMQ@@._V1._SY314_CR6,0,214,314_.jpg",1997,"absolute_power","http://content7.flixster.com/movie/55/34/87/5534877_det.jpg",5.5,6.2,3.2,46,50,52,41,10,6094,19,5,22,5,0.229500034738485,"Gene Hackman",4.72149560918873,52,2
"129","harry_dean_stanton",6287,"john_turturro","Anger Management",305224,"Ejecutivo agresivo","http://ia.media-imdb.com/images/M/MV5BMTk5OTc2MzIxMV5BMl5BanBnXkFtZTcwMTgzMzAwMQ@@._V1._SY314_CR1,0,214,314_.jpg",2003,"1121649-anger_management","http://content7.flixster.com/movie/10/61/92/10619293_det.jpg",5.1,5.1,3.3,43,46,66,188,39,70407,81,18,107,21,0.287878344428628,"Harry Dean Stanton",4.61618358545968,44,2
"130","harry_dean_stanton",2022,"harvey_keitel","The Last Temptation of Christ",95497,"La última tentación de Cristo","http://ia.media-imdb.com/images/M/MV5BNzA1NDYzNjA4MF5BMl5BanBnXkFtZTYwOTYzMDg4._V1._SY314_CR5,0,214,314_.jpg",1988,"last_temptation_of_christ","http://content8.flixster.com/movie/27/03/270314_det.jpg",7.3,7.5,3.7,82,85,83,46,7,7365,38,6,8,1,0.639448919228475,"Harry Dean Stanton",4.61618358545968,44,2
"131","harry_dean_stanton",3836,"donald_sutherland","Kelly's Heroes",65938,"Los violentos de Kelly","http://ia.media-imdb.com/images/M/MV5BMTg5NzMwODQ2MF5BMl5BanBnXkFtZTcwMzIxNDkxMQ@@._V1._SY314_CR5,0,214,314_.jpg",1970,"kellys_heroes","http://content9.flixster.com/movie/25/44/254407_det.jpg",7,0,0,85,0,0,14,0,0,12,0,2,0,-0.249846520282624,"Harry Dean Stanton",4.61618358545968,44,2
"132","harry_dean_stanton",8661,"john_wayne","How the West Was Won",56085,"La conquista del Oeste","http://ia.media-imdb.com/images/M/MV5BMjAwMzA2MTExNV5BMl5BanBnXkFtZTcwMDEwODc0MQ@@._V1._SY314_CR3,0,214,314_.jpg",1962,"how_the_west_was_won","http://content7.flixster.com/movie/10/93/43/10934329_det.jpg",7.1,0,0,93,0,0,15,0,0,14,0,1,0,-0.213241602203382,"Harry Dean Stanton",4.61618358545968,44,2
"133","harry_dean_stanton",50442,"bruce_willis","Alpha Dog",426883,"Alpha Dog","http://ia.media-imdb.com/images/M/MV5BMTU3Nzg5Mjg1OF5BMl5BanBnXkFtZTcwNzg0MzQ0MQ@@._V1._SY314_CR5,0,214,314_.jpg",2006,"alpha_dog","http://content9.flixster.com/movie/10/88/36/10883691_det.jpg",5.5,5.6,3.3,55,55,68,141,36,59805,78,20,63,16,0.369517370155969,"Harry Dean Stanton",4.61618358545968,44,2
"134","harry_dean_stanton",3836,"clint_eastwood","Kelly's Heroes",65938,"Los violentos de Kelly","http://ia.media-imdb.com/images/M/MV5BMTg5NzMwODQ2MF5BMl5BanBnXkFtZTcwMzIxNDkxMQ@@._V1._SY314_CR5,0,214,314_.jpg",1970,"kellys_heroes","http://content9.flixster.com/movie/25/44/254407_det.jpg",7,0,0,85,0,0,14,0,0,12,0,2,0,-0.249846520282624,"Harry Dean Stanton",4.61618358545968,44,2
"135","harry_dean_stanton",2433,"robert_duvall","A Civil Action",120633,"Acción civil","http://ia.media-imdb.com/images/M/MV5BMTIwNTU0NzA3MF5BMl5BanBnXkFtZTcwNDE3NzkxMQ@@._V1._SY314_CR3,0,214,314_.jpg",1998,"civil_action","http://content6.flixster.com/movie/25/60/256024_det.jpg",6.4,5.8,3.1,60,53,53,66,13,3573,40,7,26,6,0.309921082044893,"Harry Dean Stanton",4.61618358545968,44,2
"136","harry_dean_stanton",4313,"john_turturro","The Man Who Cried",206917,"Vidas furtivas","http://ia.media-imdb.com/images/M/MV5BNzIwMDc2NDUzN15BMl5BanBnXkFtZTcwMTI5NTQyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2000,"man_who_cried","http://content9.flixster.com/movie/10/88/32/10883295_det.jpg",4.7,4.3,3.4,35,26,61,68,23,8886,24,6,44,17,0.12218920190544,"Harry Dean Stanton",4.61618358545968,44,2
"137","harry_dean_stanton",1221,"robert_de_niro","The Godfather: Part II",71562,"El padrino. Parte II","http://ia.media-imdb.com/images/M/MV5BMTY2ODA1NDE4OV5BMl5BanBnXkFtZTcwNTQzNDM5MQ@@._V1._SY314_CR1,0,214,314_.jpg",1974,"godfather_part_ii","http://content9.flixster.com/movie/26/72/267219_det.jpg",9.2,7.3,4.3,98,83,96,55,6,106035,54,5,1,1,0.852011425773293,"Harry Dean Stanton",4.61618358545968,44,2
"138","harry_dean_stanton",1221,"robert_duvall","The Godfather: Part II",71562,"El padrino. Parte II","http://ia.media-imdb.com/images/M/MV5BMTY2ODA1NDE4OV5BMl5BanBnXkFtZTcwNTQzNDM5MQ@@._V1._SY314_CR1,0,214,314_.jpg",1974,"godfather_part_ii","http://content9.flixster.com/movie/26/72/267219_det.jpg",9.2,7.3,4.3,98,83,96,55,6,106035,54,5,1,1,0.852011425773293,"Harry Dean Stanton",4.61618358545968,44,2
"139","harry_dean_stanton",1276,"dennis_hopper","Cool Hand Luke",61512,"La leyenda del indomable","http://ia.media-imdb.com/images/M/MV5BMTgyNDMzMjczMV5BMl5BanBnXkFtZTcwOTcxMjAwMQ@@._V1._SX214_CR0,0,214,314_.jpg",1967,"cool_hand_luke","http://content9.flixster.com/movie/29/06/290627_det.jpg",8.8,8.5,4.1,100,100,93,44,6,17521,44,6,0,0,0.903346782167526,"Harry Dean Stanton",4.61618358545968,44,2
"140","harvey_keitel",517,"sean_connery","Rising Sun",107969,"Sol naciente","http://ia.media-imdb.com/images/M/MV5BMjAyNjc0MTE5NV5BMl5BanBnXkFtZTcwODY4MTU1MQ@@._V1._SY314_CR3,0,214,314_.jpg",1993,"rising_sun","http://content6.flixster.com/movie/11/12/51/11125172_det.jpg",5.1,5.2,2.9,34,36,47,35,11,4796,12,4,23,7,0.0830581530097929,"Harvey Keitel",4.6223736078965,52,2
"141","harvey_keitel",5682,"steve_buscemi","The Grey Zone",252480,"La zona gris","http://ia.media-imdb.com/images/M/MV5BMTM3NTI5NjI5Nl5BMl5BanBnXkFtZTYwODMxNDg5._V1._SY314_CR1,0,214,314_.jpg",2001,"grey_zone","http://content9.flixster.com/movie/10/87/05/10870567_det.jpg",7,6.7,3.5,68,65,71,80,26,1987,55,17,25,9,0.47840819115852,"Harvey Keitel",4.6223736078965,52,2
"142","harvey_keitel",32019,"danny_devito","Be Cool",377471,"Be Cool","http://ia.media-imdb.com/images/M/MV5BMTQ4NTI2NTg1MF5BMl5BanBnXkFtZTcwMzkxOTgyMQ@@._V1._SY314_CR8,0,214,314_.jpg",2005,"be_cool","http://content8.flixster.com/movie/55/35/66/5535662_det.jpg",4.6,4.2,2.8,29,15,48,168,38,15817,50,6,118,32,0.046778421486716,"Harvey Keitel",4.6223736078965,52,2
"143","harvey_keitel",5078,"robert_de_niro","Falling in Love",87233,"Enamorarse","http://ia.media-imdb.com/images/M/MV5BMTI3OTA3ODE5MV5BMl5BanBnXkFtZTcwMDcxNTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1984,"falling_in_love","http://content9.flixster.com/movie/10/88/46/10884611_det.jpg",5.4,0,3.5,60,0,67,10,1,2067,6,0,4,1,-0.025228989506733,"Harvey Keitel",4.6223736078965,52,2
"144","harvey_keitel",111,"robert_de_niro","Taxi Driver",75314,"Taxi Driver","http://ia.media-imdb.com/images/M/MV5BMTQ1Nzg3MDQwN15BMl5BanBnXkFtZTcwNDE2NDU2MQ@@._V1._SY314_CR8,0,214,314_.jpg",1976,"taxi_driver","http://content9.flixster.com/movie/10/91/39/10913987_det.jpg",8.7,7.7,4.1,98,88,93,50,9,58145,49,8,1,1,0.844239225114207,"Harvey Keitel",4.6223736078965,52,2
"145","harvey_keitel",21,"danny_devito","Get Shorty",113161,"Cómo conquistar Hollywood","http://ia.media-imdb.com/images/M/MV5BMTIzMzk3NDgwNV5BMl5BanBnXkFtZTcwMDEzNDcyMQ@@._V1._SY314_CR17,0,214,314_.jpg",1995,"get_shorty","http://content7.flixster.com/movie/98/65/89/9865893_det.jpg",7.7,8.4,3.2,85,100,63,49,14,10155,42,14,7,0,0.685891626920385,"Harvey Keitel",4.6223736078965,52,2
"146","harvey_keitel",3247,"whoopi_goldberg","Sister Act",105417,"Sister Act: una monja de cuidado","http://ia.media-imdb.com/images/M/MV5BMTc1NzkzODcwN15BMl5BanBnXkFtZTcwNjcxODcxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1992,"sister_act","http://content7.flixster.com/movie/25/51/255121_det.jpg",5.6,0,3.1,66,50,66,18,2,27888,12,1,6,1,0.142677918126751,"Harvey Keitel",4.6223736078965,52,2
"147","harvey_keitel",1589,"robert_de_niro","Cop Land",118887,"Copland","http://ia.media-imdb.com/images/M/MV5BMTg3MjcwMDgyMl5BMl5BanBnXkFtZTcwNjc5NzUyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1997,"cop_land","http://content6.flixster.com/movie/28/35/283596_det.jpg",6.5,6.1,3.1,71,72,57,59,18,8531,42,13,17,5,0.424057914748042,"Harvey Keitel",4.6223736078965,52,2
"148","harvey_keitel",33823,"robert_de_niro","The Bridge of San Luis Rey",356443,"El puente de San Luis Rey","http://ia.media-imdb.com/images/M/MV5BMjA0NDEwMTA2Nl5BMl5BanBnXkFtZTcwNjEyMTAzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004,"10002635-bridge_of_san_luis_rey","http://content8.flixster.com/movie/10/92/73/10927334_det.jpg",2.9,2.8,2.7,4,0,34,24,11,689,1,0,23,11,-0.344394465376117,"Harvey Keitel",4.6223736078965,52,2
"149","harvey_keitel",21,"gene_hackman","Get Shorty",113161,"Cómo conquistar Hollywood","http://ia.media-imdb.com/images/M/MV5BMTIzMzk3NDgwNV5BMl5BanBnXkFtZTcwMDEzNDcyMQ@@._V1._SY314_CR17,0,214,314_.jpg",1995,"get_shorty","http://content7.flixster.com/movie/98/65/89/9865893_det.jpg",7.7,8.4,3.2,85,100,63,49,14,10155,42,14,7,0,0.685891626920385,"Harvey Keitel",4.6223736078965,52,2
"150","harvey_keitel",296,"christopher_walken","Pulp Fiction",110912,"Pulp Fiction","http://ia.media-imdb.com/images/M/MV5BMjE0ODk2NjczOV5BMl5BanBnXkFtZTYwNDQ0NDg4._V1._SY314_CR3,0,214,314_.jpg",1994,"pulp_fiction","http://content9.flixster.com/movie/10/88/65/10886599_det.jpg",8.9,8.4,4.2,94,92,95,50,14,249269,47,13,3,1,0.877033704604629,"Harvey Keitel",4.6223736078965,52,2
"151","harvey_keitel",517,"steve_buscemi","Rising Sun",107969,"Sol naciente","http://ia.media-imdb.com/images/M/MV5BMjAyNjc0MTE5NV5BMl5BanBnXkFtZTcwODY4MTU1MQ@@._V1._SY314_CR3,0,214,314_.jpg",1993,"rising_sun","http://content6.flixster.com/movie/11/12/51/11125172_det.jpg",5.1,5.2,2.9,34,36,47,35,11,4796,12,4,23,7,0.0830581530097929,"Harvey Keitel",4.6223736078965,52,2
"152","harvey_keitel",296,"steve_buscemi","Pulp Fiction",110912,"Pulp Fiction","http://ia.media-imdb.com/images/M/MV5BMjE0ODk2NjczOV5BMl5BanBnXkFtZTYwNDQ0NDg4._V1._SY314_CR3,0,214,314_.jpg",1994,"pulp_fiction","http://content9.flixster.com/movie/10/88/65/10886599_det.jpg",8.9,8.4,4.2,94,92,95,50,14,249269,47,13,3,1,0.877033704604629,"Harvey Keitel",4.6223736078965,52,2
"153","harvey_keitel",2267,"bruce_willis","Mortal Thoughts",102469,"Pensamientos mortales","http://ia.media-imdb.com/images/M/MV5BMTgxOTQ5ODkwOF5BMl5BanBnXkFtZTcwOTcwNDAyMQ@@._V1._SY314_CR6,0,214,314_.jpg",1991,"mortal_thoughts","http://content9.flixster.com/movie/27/64/276491_det.jpg",5.6,0,2.9,61,50,33,13,2,1404,8,1,5,1,-0.0052485495001795,"Harvey Keitel",4.6223736078965,52,2
"154","harvey_keitel",8042,"robert_de_niro","Mean Streets",70379,"Malas calles","http://ia.media-imdb.com/images/M/MV5BMTgxNDAyMzQyN15BMl5BanBnXkFtZTcwNzUzOTUyMQ@@._V1._SY314_CR20,0,214,314_.jpg",1973,"mean_streets","http://content8.flixster.com/movie/96/89/58/9689586_det.jpg",8.9,9.2,3.8,97,100,83,46,6,15074,45,6,1,0,0.867585939848397,"Harvey Keitel",4.6223736078965,52,2
"155","harvey_keitel",296,"bruce_willis","Pulp Fiction",110912,"Pulp Fiction","http://ia.media-imdb.com/images/M/MV5BMjE0ODk2NjczOV5BMl5BanBnXkFtZTYwNDQ0NDg4._V1._SY314_CR3,0,214,314_.jpg",1994,"pulp_fiction","http://content9.flixster.com/movie/10/88/65/10886599_det.jpg",8.9,8.4,4.2,94,92,95,50,14,249269,47,13,3,1,0.877033704604629,"Harvey Keitel",4.6223736078965,52,2
"156","harvey_keitel",1089,"steve_buscemi","Reservoir Dogs",105236,"Reservoir Dogs","http://ia.media-imdb.com/images/M/MV5BMTQxMTAwMDQ3Nl5BMl5BanBnXkFtZTcwODMwNTgzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1992,"reservoir_dogs","http://content6.flixster.com/movie/10/83/91/10839128_det.jpg",8.9,8.5,4.1,95,91,93,45,12,125757,43,11,2,1,0.867700193102662,"Harvey Keitel",4.6223736078965,52,2
"157","harvey_keitel",296,"samuel_l_jackson","Pulp Fiction",110912,"Pulp Fiction","http://ia.media-imdb.com/images/M/MV5BMjE0ODk2NjczOV5BMl5BanBnXkFtZTYwNDQ0NDg4._V1._SY314_CR3,0,214,314_.jpg",1994,"pulp_fiction","http://content9.flixster.com/movie/10/88/65/10886599_det.jpg",8.9,8.4,4.2,94,92,95,50,14,249269,47,13,3,1,0.877033704604629,"Harvey Keitel",4.6223736078965,52,2
"158","harvey_keitel",2022,"harry_dean_stanton","The Last Temptation of Christ",95497,"La última tentación de Cristo","http://ia.media-imdb.com/images/M/MV5BNzA1NDYzNjA4MF5BMl5BanBnXkFtZTYwOTYzMDg4._V1._SY314_CR5,0,214,314_.jpg",1988,"last_temptation_of_christ","http://content8.flixster.com/movie/27/03/270314_det.jpg",7.3,7.5,3.7,82,85,83,46,7,7365,38,6,8,1,0.639448919228475,"Harvey Keitel",4.6223736078965,52,2
"159","harvey_keitel",50162,"robert_de_niro","Arthur et les Minimoys",344854,"Arthur et les Minimoys","http://ia.media-imdb.com/images/M/MV5BMTcxOTgyMjExMV5BMl5BanBnXkFtZTcwNDg2MTg0MQ@@._V1._SY314_CR4,0,214,314_.jpg",2006,"10004659-arthur","http://content8.flixster.com/movie/10/88/99/10889946_det.jpg",4.5,4.2,3.2,21,16,62,90,25,25956,19,4,71,21,0.045612411122307,"Harvey Keitel",4.6223736078965,52,2
"160","harvey_keitel",159,"john_turturro","Clockers",112688,"Clockers: camellos","http://ia.media-imdb.com/images/M/MV5BMTgxMzAzNTM5Ml5BMl5BanBnXkFtZTcwNzcxMjAwMQ@@._V1._SY296_CR1,0,214,296_.jpg",1995,"clockers","http://content8.flixster.com/movie/10/84/06/10840642_det.jpg",6.5,6.7,3.5,67,75,74,46,12,2502,31,9,15,3,0.473111194445217,"Harvey Keitel",4.6223736078965,52,2
"161","harvey_keitel",7198,"dennis_hopper","The Pick-up Artist",93737,"El cazachicas","http://ia.media-imdb.com/images/M/MV5BMjE0NTA0Mjc5N15BMl5BanBnXkFtZTcwODA4OTQyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1987,"pickup_artist","http://content7.flixster.com/movie/10/21/45/10214521_det.jpg",5,5.2,2.8,55,50,34,20,6,1355,11,3,9,3,0.105249281988066,"Harvey Keitel",4.6223736078965,52,2
"162","james_earl_jones",1610,"sean_connery","The Hunt for Red October",99810,"La caza del Octubre Rojo","http://ia.media-imdb.com/images/M/MV5BMTgxMTE3ODY3OF5BMl5BanBnXkFtZTcwNjY3NDEzMQ@@._V1._SY314_CR3,0,214,314_.jpg",1990,"hunt_for_red_october","http://content9.flixster.com/movie/26/27/262727_det.jpg",7.8,0,3.6,95,75,84,42,4,18875,40,3,2,1,0.495557528328222,"James Earl Jones",4.61150151615946,43,2
"163","james_earl_jones",3256,"samuel_l_jackson","Patriot Games",105112,"Juego de patriotas","http://ia.media-imdb.com/images/M/MV5BMTMwOTIzOTkwN15BMl5BanBnXkFtZTcwNDg4NDEzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1992,"patriot_games","http://content8.flixster.com/movie/28/35/283594_det.jpg",6,3.8,3.4,75,0,70,28,5,13313,21,0,7,5,0.186210100636983,"James Earl Jones",4.61150151615946,43,2
"164","james_earl_jones",364,"frank_welker","The Lion King",110357,"El rey león","http://ia.media-imdb.com/images/M/MV5BMTI4NjcyNDY1Ml5BMl5BanBnXkFtZTYwMTc1Njk5._V1._SY314_CR4,0,214,314_.jpg",1994,"lion_king","http://content7.flixster.com/movie/25/07/250709_det.jpg",8,7.8,3.9,91,100,89,61,13,127550,56,13,5,0,0.825215771038444,"James Earl Jones",4.61150151615946,43,2
"165","james_earl_jones",7032,"samuel_l_jackson","Star Wars: Episode III - Revenge of the Sith",121766,"Star wars: Episodio III - La venganza de los sith","http://ia.media-imdb.com/images/M/MV5BMTkxNzE5NzIwMl5BMl5BanBnXkFtZTYwMDIwNDY3._V1._SX214_CR0,0,214,314_.jpg",2005,"star_wars_3","http://content8.flixster.com/movie/10/94/47/10944718_det.jpg",7.2,6.6,3.1,79,67,64,253,43,198824,202,29,51,14,0.542072631490973,"James Earl Jones",4.61150151615946,43,2
"166","james_earl_jones",635,"robert_duvall","A Family Thing",116275,"A family thing: un asunto de familia","http://ia.media-imdb.com/images/M/MV5BMjE1MjI1MTkwNl5BMl5BanBnXkFtZTYwNjcwNDU5._V1._SX214_CR0,0,214,314_.jpg",1996,"family_thing","http://content6.flixster.com/movie/26/40/264000_det.jpg",6.3,6.8,3.4,72,83,61,22,6,546,16,5,6,1,0.424826706067006,"James Earl Jones",4.61150151615946,43,2
"167","james_earl_jones",4489,"samuel_l_jackson","Coming to America",94898,"El príncipe de Zamunda","http://ia.media-imdb.com/images/M/MV5BMTYyMzkxNjM5N15BMl5BanBnXkFtZTcwMzI2NTY0MQ@@._V1._SY314_CR2,0,214,314_.jpg",1988,"coming_to_america","http://content7.flixster.com/movie/10/86/72/10867213_det.jpg",5.7,2.5,3.4,63,0,82,36,5,32197,23,0,13,5,0.147403761754598,"James Earl Jones",4.61150151615946,43,2
"168","james_earl_jones",61160,"samuel_l_jackson","Star Wars: The Clone Wars",1185834,"Star Wars: The Clone Wars","http://ia.media-imdb.com/images/M/MV5BMTI1MDIwMTczOV5BMl5BanBnXkFtZTcwNTI4MDE3MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,"clone_wars","http://content9.flixster.com/movie/11/13/24/11132487_det.jpg",4.2,3.7,3.1,19,15,46,152,26,40439,29,4,123,22,-0.012103564530136,"James Earl Jones",4.61150151615946,43,2
"169","james_earl_jones",1396,"dan_aykroyd","Sneakers",105435,"Los fisgones","http://ia.media-imdb.com/images/M/MV5BMTgxNDA2NjAyMV5BMl5BanBnXkFtZTcwNDkyNjcxMQ@@._V1._SY314_CR3,0,214,314_.jpg",1992,"sneakers","http://content7.flixster.com/movie/10/51/26/10512625_det.jpg",6.8,6.4,3.4,80,71,77,45,7,6830,36,5,9,2,0.515582045813162,"James Earl Jones",4.61150151615946,43,2
"170","james_earl_jones",364,"whoopi_goldberg","The Lion King",110357,"El rey león","http://ia.media-imdb.com/images/M/MV5BMTI4NjcyNDY1Ml5BMl5BanBnXkFtZTYwMTc1Njk5._V1._SY314_CR4,0,214,314_.jpg",1994,"lion_king","http://content7.flixster.com/movie/25/07/250709_det.jpg",8,7.8,3.9,91,100,89,61,13,127550,56,13,5,0,0.825215771038444,"James Earl Jones",4.61150151615946,43,2
"171","james_earl_jones",6204,"samuel_l_jackson","The Meteor Man",107563,"The Meteor Man","http://ia.media-imdb.com/images/M/MV5BMTc5NDk0NDk2OF5BMl5BanBnXkFtZTcwNTQ2MDgyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1993,"meteor_man","http://content9.flixster.com/movie/26/31/263111_det.jpg",4.3,0,2.4,28,0,36,14,3,857,4,0,10,3,-0.306985255088104,"James Earl Jones",4.61150151615946,43,2
"172","john_cusack",4639,"christopher_walken","America's Sweethearts",265029,"La pareja del año","http://ia.media-imdb.com/images/M/MV5BMTYwOTk4ODQ4M15BMl5BanBnXkFtZTYwMDg2NjA5._V1._SY314_CR1,0,214,314_.jpg",2001,"americas_sweethearts","http://content9.flixster.com/movie/50/54/39/5054399_det.jpg",4.6,4,2.8,31,18,43,142,37,17330,45,7,97,30,0.0402015690055688,"John Cusack",4.7219013755258,49,2
"173","john_cusack",2242,"m_emmet_walsh","Grandview, U.S.A.",87359,"Grandview, USA","http://ia.media-imdb.com/images/M/MV5BMTg2OTA1ODQwOF5BMl5BanBnXkFtZTYwNDQxNjg5._V1._SX214_CR0,0,214,314_.jpg",1984,"grandview_usa","http://content7.flixster.com/movie/59/97/32/5997325_det.jpg",0,0,0,0,0,0,1,0,0,0,0,1,0,-0.753306817989496,"John Cusack",4.7219013755258,49,2
"174","john_cusack",59594,"dan_aykroyd","War, Inc.",884224,"Negocios de guerra","http://ia.media-imdb.com/images/M/MV5BMTY1NjAwMTUyMl5BMl5BanBnXkFtZTcwNzM1MTU3MQ@@._V1._SY314_CR4,0,214,314_.jpg",2008,"war_inc","http://content9.flixster.com/movie/10/84/06/10840667_det.jpg",4.6,3.9,2.9,30,18,40,79,22,17107,24,4,55,18,0.00107634466400441,"John Cusack",4.7219013755258,49,2
"175","john_cusack",1552,"steve_buscemi","Con Air",118880,"Con Air: convictos en el aire","http://ia.media-imdb.com/images/M/MV5BMTYwNzQ5MDYzNl5BMl5BanBnXkFtZTcwODQ4ODIzMQ@@._V1._SX100_SY140_.jpg",1997,"con_air","http://content9.flixster.com/movie/59/50/55/5950555_det.jpg",5.7,4.9,3.4,56,27,77,60,11,47142,34,3,26,8,0.277493389049474,"John Cusack",4.7219013755258,49,2
"176","john_cusack",1500,"dan_aykroyd","Grosse Pointe Blank",119229,"Un asesino algo especial","http://ia.media-imdb.com/images/M/MV5BMTY1MDEyNTc2NV5BMl5BanBnXkFtZTcwMjMyMTYyMQ@@._V1._SX200_SY294_.jpg",1997,"grosse_pointe_blank","http://content7.flixster.com/movie/26/73/267397_det.jpg",7.1,6.5,3.7,77,73,85,57,15,17815,44,11,13,4,0.581302356460522,"John Cusack",4.7219013755258,49,2
