"","movieID","title","imdbID","spanishTitle","imdbPictureURL","year","rtID","rtPictureURL","allrating","toprating","audrating","allscore","topscore","audscore","allnum","topnum","audnum","allnumfresh","topnumfresh","allnumrotten","topnumrotten","overall.rating"
"4533",5772,"My Dinner with Andre",82783,"Mi cena con André","http://ia.media-imdb.com/images/M/MV5BMTQzMDU4NjQzOV5BMl5BanBnXkFtZTcwMDY0MDI2Mg@@._V1._SY314_CR4,0,214,314_.jpg",1981,"my_dinner_with_andre","http://content6.flixster.com/movie/28/64/286428_det.jpg",7.1,0,4,88,100,85,18,1,1441,16,1,2,0,0.449406005615065
"4534",3189,"My Dog Skip",156812,"Mi perro Skip","http://ia.media-imdb.com/images/M/MV5BMTM3ODgwMjA3OF5BMl5BanBnXkFtZTcwNjA5MDQyMQ@@._V1._SY314_CR3,0,214,314_.jpg",2000,"my_dog_skip","http://content6.flixster.com/movie/10/87/65/10876528_det.jpg",6.7,6.6,3.1,72,70,63,80,24,5324,58,17,22,7,0.460289051648572
"4535",914,"My Fair Lady",58385,"My Fair Lady","http://ia.media-imdb.com/images/M/MV5BMTQ1MDg1NTAwOV5BMl5BanBnXkFtZTcwMzYyNTQyMQ@@._V1._SY314_CR10,0,214,314_.jpg",1964,"my-fair-lady","http://content8.flixster.com/movie/10/93/43/10934366_det.jpg",8,8.6,3.7,94,100,87,36,6,27491,34,6,2,0,0.806590269716497
"4536",279,"My Family",113896,"Mi familia","http://ia.media-imdb.com/images/M/MV5BMTAyNzg5NzA1NDBeQTJeQWpwZ15BbWU3MDUxODI1MjE@._V1._SY314_CR5,0,214,314_.jpg",1995,"my_family","http://content8.flixster.com/movie/26/95/269594_det.jpg",7.2,0,3.9,81,100,85,11,3,1137,9,3,2,0,0.431099545899335
"4537",5167,"My Favorite Brunette",39645,"Morena y peligrosa","http://ia.media-imdb.com/images/M/MV5BMTI2NTE2NjA4MF5BMl5BanBnXkFtZTcwNTg5MzcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1947,"my_favorite_brunette","http://content6.flixster.com/movie/95/84/09/9584092_det.jpg",5.9,0,0,71,0,0,7,0,0,5,0,2,0,-0.352236517711943
"4538",8712,"My Favorite Wife",29284,"Mi mujer favorita","http://ia.media-imdb.com/images/M/MV5BMTMyMzk3MDEwN15BMl5BanBnXkFtZTcwMTYyNDUyMQ@@._V1._SY314_CR26,0,214,314_.jpg",1940,"my_favorite_wife","http://content9.flixster.com/movie/10/85/42/10854211_det.jpg",6.7,0,3.9,83,66,85,12,3,1364,10,2,2,1,0.33170825059165
"4539",921,"My Favorite Year",84370,"Mi año favorito","http://ia.media-imdb.com/images/M/MV5BMTUwMzA4MzY2N15BMl5BanBnXkFtZTcwMzYyMDQyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1982,"my_favorite_year","http://content7.flixster.com/movie/10/92/21/10922157_det.jpg",7.8,0,0,100,0,0,22,0,0,22,0,0,0,-0.14532199457332
"4540",1390,"My Fellow Americans",117119,"Mis queridos compatriotas","http://ia.media-imdb.com/images/M/MV5BMTM1MzAyODU1Nl5BMl5BanBnXkFtZTcwNDA4NDAzMQ@@._V1._SY314_CR8,0,214,314_.jpg",1996,"my_fellow_americans","http://content6.flixster.com/movie/25/90/259092_det.jpg",5.2,4.6,3.2,50,28,61,38,14,1831,19,4,19,10,0.14878434804322
"4541",4849,"My First Mister",206963,"Educando a J.","http://ia.media-imdb.com/images/M/MV5BMTI0NjAyNjg4N15BMl5BanBnXkFtZTYwMTUwMzg5._V1._SX214_CR0,0,214,314_.jpg",2001,"my_first_mister","http://content9.flixster.com/movie/27/53/275327_det.jpg",5.6,5.1,3.6,53,45,74,79,24,1032,42,11,37,13,0.299576072028246
"4542",7141,"My Flesh and Blood",342804,"My Flesh and Blood","http://ia.media-imdb.com/images/M/MV5BMTMyNjM0MTU2Nl5BMl5BanBnXkFtZTcwMjk0MjEzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2003,"my_flesh_and_blood","http://content6.flixster.com/movie/10/88/75/10887528_det.jpg",7.6,7.8,4,90,90,89,30,11,459,27,10,3,1,0.699664641993463
"4543",1839,"My Giant",120765,"Mi gigante","http://ia.media-imdb.com/images/M/MV5BMTk1MDI1MTM2MV5BMl5BanBnXkFtZTcwMTEyMjgyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1998,"my_giant","http://content8.flixster.com/movie/26/44/264422_det.jpg",4.8,4.5,2.6,19,0,30,26,6,1175,5,0,21,6,-0.193894773467082
"4544",5969,"My Girl",102492,"Mi chica","http://ia.media-imdb.com/images/M/MV5BMTkwNjA5MzQ2OV5BMl5BanBnXkFtZTcwMjAxMDYyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1991,"1037649-my_girl","http://content6.flixster.com/movie/26/11/261104_det.jpg",5.3,0,3.5,50,50,75,12,2,29984,6,1,6,1,0.112861739315135
"4545",55687,"My Kid Could Paint That",912592,"My Kid Could Paint That","http://ia.media-imdb.com/images/M/MV5BMTIyMjY4OTQwNV5BMl5BanBnXkFtZTcwMzE5NjA1MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007,"my_kid_could_paint_that","http://content7.flixster.com/movie/96/22/13/9622137_det.jpg",7.8,7.7,3.7,93,95,78,79,22,2712,74,21,5,1,0.741663586269717
"4546",1185,"My Left Foot: The Story of Christy Brown",97937,"Mi pie izquierdo","http://ia.media-imdb.com/images/M/MV5BMTIzMTU3MTczOF5BMl5BanBnXkFtZTcwMzUwOTAzMQ@@._V1._SY314_CR1,0,214,314_.jpg",1989,"my_left_foot","http://content6.flixster.com/movie/14/81/63/1481632_det.jpg",8.2,8.1,3.9,100,100,90,30,5,5875,30,5,0,0,0.823280057019386
"4547",2711,"My Life So Far",120899,"Los secretos de la inocencia","http://ia.media-imdb.com/images/M/MV5BMTI2NDk3MDc1M15BMl5BanBnXkFtZTcwOTUwMzgxMQ@@._V1._SY314_CR2,0,214,314_.jpg",1999,"my_life_so_far","http://content9.flixster.com/movie/26/06/260603_det.jpg",6.3,6.2,3.1,72,60,41,25,5,618,18,3,7,2,0.282710515007005
"4548",8522,"My Little Chickadee",32828,"My Little Chickadee","http://ia.media-imdb.com/images/M/MV5BMTcxNjM2ODAwNV5BMl5BanBnXkFtZTcwMDQwMzUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1940,"my_little_chickadee","http://content8.flixster.com/movie/71/37/03/7137030_det.jpg",7.4,0,0,90,0,0,10,0,0,9,0,1,0,-0.22903208468975
"4549",947,"My Man Godfrey",28010,"Al servicio de las damas","http://ia.media-imdb.com/images/M/MV5BMjE4NjYyNDM1N15BMl5BanBnXkFtZTcwNzA5ODU0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1936,"1014536-my_man_godfrey","http://content7.flixster.com/movie/31/11/311193_det.jpg",8.4,8,4.1,100,100,90,26,6,1791,26,6,0,0,0.82378308945662
"4550",3096,"My Man Godfrey",28010,"Al servicio de las damas","http://ia.media-imdb.com/images/M/MV5BMjE4NjYyNDM1N15BMl5BanBnXkFtZTcwNzA5ODU0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1936,"1014536-my_man_godfrey","http://content7.flixster.com/movie/31/11/311193_det.jpg",8.4,8,4.1,100,100,90,26,6,1791,26,6,0,0,0.82378308945662
"4551",55603,"My Mom's New Boyfriend",780534,"My Mom's New Boyfriend",NA,2008,"my_moms_new_boyfriend","http://content8.flixster.com/movie/10/86/93/10869398_det.jpg",0,0,0,0,0,0,2,0,0,0,0,2,0,-0.759292302853941
"4552",6141,"My Name Is Bruce",489235,"Posesión demencial","http://ia.media-imdb.com/images/M/MV5BMTQxMDg2Nzk2Nl5BMl5BanBnXkFtZTcwNDg4NjI5MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007,"1196557-my_name_is_bruce","http://content8.flixster.com/movie/10/92/00/10920030_det.jpg",4.8,4.2,3.2,40,27,50,42,11,5111,17,3,25,8,0.0741698209953654
"4553",2481,"My Name Is Joe",151691,"Mi nombre es Joe","http://ia.media-imdb.com/images/M/MV5BMTI4ODIwNDM2N15BMl5BanBnXkFtZTcwOTUwNTIyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1998,"my_name_is_joe","http://content8.flixster.com/movie/10/92/00/10920026_det.jpg",7.3,8.1,3.8,86,100,81,23,5,1146,20,5,3,0,0.674081687689709
"4554",7931,"My New Gun",104954,"My New Gun","http://ia.media-imdb.com/images/M/MV5BMTQwODA5OTc3NV5BMl5BanBnXkFtZTcwMjI3OTYyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1992,"my_new_gun","http://content6.flixster.com/movie/50/89/70/5089704_det.jpg",5.7,0,3.4,50,0,40,6,1,190,3,0,3,1,-0.148698649085737
"4555",1611,"My Own Private Idaho",102494,"Mi Idaho privado","http://ia.media-imdb.com/images/M/MV5BNTgyODU3MjE1M15BMl5BanBnXkFtZTcwNzQzOTcyMQ@@._V1._SY314_CR10,0,214,314_.jpg",1991,"my_own_private_idaho","http://content9.flixster.com/movie/10/93/52/10935275_det.jpg",7,8.7,3.6,84,100,79,32,6,8810,27,6,5,0,0.692491485551363
"4556",2615,"My Science Project",89652,"My Science Project","http://ia.media-imdb.com/images/M/MV5BNzI2MzcyNzg3NV5BMl5BanBnXkFtZTcwMjc3NjUyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1985,"my_science_project","http://content8.flixster.com/movie/26/60/266022_det.jpg",3.2,0,0,20,0,0,5,0,0,1,0,4,0,-0.603034148982244
"4557",7774,"My Side of the Mountain",64708,"My Side of the Mountain","http://ia.media-imdb.com/images/M/MV5BODUzODc4NjQzOF5BMl5BanBnXkFtZTcwNTk0MTUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1969,"my_side_of_the_mountain","http://content9.flixster.com/movie/10/87/46/10874631_det.jpg",0,0,3.2,66,100,47,3,1,556,2,1,1,0,-0.0440614722962742
"4558",32162,"My Sister Eileen",35105,"Los caprichos de Elena",NA,1942,"10008742-my_sister_eileen","http://content7.flixster.com/movie/11/15/20/11152089_det.jpg",6.6,0,3.7,80,100,73,5,1,99,4,1,1,0,0.305370912495627
"4559",2697,"My Son the Fanatic",119743,"My Son the Fanatic","http://ia.media-imdb.com/images/M/MV5BMTI2MTY1ODY2M15BMl5BanBnXkFtZTcwMjQ4NzMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1997,"my_son_the_fanatic","http://content7.flixster.com/movie/28/13/281325_det.jpg",6.9,7.4,3.5,77,66,73,27,6,322,21,4,6,2,0.466271776467973
"4560",4526,"My Stepmother Is an Alien",95687,"Mi novia es una extraterrestre","http://ia.media-imdb.com/images/M/MV5BMTM5OTI0MzM5Nl5BMl5BanBnXkFtZTcwOTcwMjcyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1988,"my_stepmother_is_an_alien","http://content7.flixster.com/movie/10/95/40/10954029_det.jpg",3.6,0,2.5,13,0,32,15,1,3796,2,0,13,1,-0.361688617499048
"4561",33817,"My Summer of Love",382189,"My Summer of Love","http://ia.media-imdb.com/images/M/MV5BMTg2NTM0NDY1NV5BMl5BanBnXkFtZTcwMjU5OTkyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004,"my_summer_of_love","http://content6.flixster.com/movie/10/89/92/10899276_det.jpg",7.4,7.8,3.5,89,96,69,87,30,3593,78,29,9,1,0.695698377671144
"4562",45732,"My Super Ex-Girlfriend",465624,"Mi super ex-novia","http://ia.media-imdb.com/images/M/MV5BMTc4OTA4OTYyMl5BMl5BanBnXkFtZTcwMzU4NDQzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2006,"my_super_ex_girlfriend","http://content7.flixster.com/movie/10/87/22/10872241_det.jpg",5.1,5.3,2.7,39,45,43,126,31,73211,50,14,76,17,0.177683425700553
"4563",55063,"My Winnipeg",1093842,"My Winnipeg","http://ia.media-imdb.com/images/M/MV5BMjE2Nzk1MjE4OV5BMl5BanBnXkFtZTcwNjk2ODA3MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007,"1195800-my_winnipeg","http://content8.flixster.com/movie/10/84/81/10848126_det.jpg",7.8,8.2,3.8,93,100,77,79,25,1541,74,25,5,0,0.785113626931463
"4564",50970,"Myra Breckinridge",66115,"Myra Breckinridge","http://ia.media-imdb.com/images/M/MV5BMTI3OTMyMDM1M15BMl5BanBnXkFtZTcwMzE5MTUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1970,"myra_breckinridge","http://content9.flixster.com/movie/21/88/82/2188827_det.jpg",4.4,0,2.8,28,0,39,21,3,407,6,0,15,3,-0.273473319795063
"4565",5830,"Mysterious Island",55207,"La isla misteriosa","http://ia.media-imdb.com/images/M/MV5BMjAzNTMxMDIxNV5BMl5BanBnXkFtZTcwNDI4NjMyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1961,"1014592-mysterious_island","http://content8.flixster.com/movie/28/65/286594_det.jpg",6.2,0,0,80,0,0,10,0,0,8,0,2,0,-0.304779735159436
"4566",33171,"Mysterious Skin",370986,"Mysterious Skin","http://ia.media-imdb.com/images/M/MV5BMTgxMjQ4NzE5OF5BMl5BanBnXkFtZTcwNzkwOTkyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004,"mysterious_skin","http://content7.flixster.com/movie/10/87/40/10874017_det.jpg",7.2,7.6,4,83,89,89,99,29,9458,83,26,16,3,0.71603182766953
"4567",6033,"Mystery Date",102500,"Cita misteriosa","http://ia.media-imdb.com/images/M/MV5BMTk3NTAyOTk0OV5BMl5BanBnXkFtZTcwMzE2MjYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1991,"mystery_date","http://content8.flixster.com/movie/26/48/264810_det.jpg",4.7,0,2.9,25,0,41,8,1,538,2,0,6,1,-0.274797926565459
"4568",2723,"Mystery Men",132347,"Hombres misteriosos","http://ia.media-imdb.com/images/M/MV5BMTM2NjM0NTIzN15BMl5BanBnXkFtZTcwNTg4MjEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1999,"mystery_men","http://content6.flixster.com/movie/25/66/256628_det.jpg",5.7,5.7,2.8,60,60,52,100,28,14333,60,17,40,11,0.317876116114607
"4569",8206,"Mystery of the Wax Museum",24368,"Los crímenes del museo","http://ia.media-imdb.com/images/M/MV5BMTQ3NDc4ODYzNV5BMl5BanBnXkFtZTcwMTcyOTMyMQ@@._V1._SX77_SY140_.jpg",1933,"mystery_of_the_wax_museum","http://content7.flixster.com/movie/10/25/32/10253229_det.jpg",7.4,0,0,100,0,0,8,0,0,8,0,0,0,-0.202186509031912
"4570",671,"Mystery Science Theater 3000: The Movie",117128,"Misterio en el espacio: la película","http://ia.media-imdb.com/images/M/MV5BMTU1OTA2NzAyNV5BMl5BanBnXkFtZTcwMDI1MTYyMQ@@._V1._SY311_CR1,0,214,311_.jpg",1996,"mystery_science_theater_3000_the_movie","http://content7.flixster.com/movie/11/13/40/11134021_det.jpg",6.4,6.3,3.8,72,69,86,37,13,4508,27,9,10,4,0.509124803557492
"4571",3521,"Mystery Train",97940,"Mystery Train","http://ia.media-imdb.com/images/M/MV5BMjAyNDM5ODcxNF5BMl5BanBnXkFtZTcwMTg5MzIyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1989,"1028711-mystery_train","http://content9.flixster.com/movie/27/12/271227_det.jpg",7.2,0,3.9,84,100,87,25,1,3307,21,1,4,0,0.454872206623559
"4572",808,"Mystery, Alaska",134618,"Mystery, Alaska","http://ia.media-imdb.com/images/M/MV5BMjA0MzgwMjQyMV5BMl5BanBnXkFtZTcwNTAyNjUyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1999,"mystery_alaska","http://content6.flixster.com/movie/26/75/267504_det.jpg",4.9,5.1,3.2,37,42,66,78,26,4196,29,11,49,15,0.195867805819849
"4573",6870,"Mystic River",327056,"Mystic River","http://ia.media-imdb.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1._SX214_CR0,0,214,314_.jpg",2003,"mystic_river","http://content6.flixster.com/movie/43/97/38/4397384_det.jpg",7.8,8,3.7,87,95,86,193,40,30024,168,38,25,2,0.780788355721803
"4574",33592,"Nabbeun namja",307213,"Nabbeun namja","http://ia.media-imdb.com/images/M/MV5BMTg0ODQ4MzcyM15BMl5BanBnXkFtZTcwODQ4MDYyMQ@@._V1._SY216_CR37,0,214,216_.jpg",2001,"nabbeun-namja-bad-guy","http://content6.flixster.com/movie/29/79/297992_det.jpg",5.2,5,3.6,41,30,72,31,10,1440,13,3,18,7,0.167662675308826
"4575",45666,"Nacho Libre",457510,"Super Nacho","http://ia.media-imdb.com/images/M/MV5BMTkxNDE4MTE1OV5BMl5BanBnXkFtZTcwODE4MDczMQ@@._V1._SY314_CR3,0,214,314_.jpg",2006,"nacho_libre","http://content9.flixster.com/movie/45/20/452083_det.jpg",5.1,5,2.9,39,34,57,162,35,76491,64,12,98,23,0.196485901315589
"4576",3395,"Nadine",93596,"Nadine, un amor a prueba de balas","http://ia.media-imdb.com/images/M/MV5BMzQyOTQwNTk4OF5BMl5BanBnXkFtZTcwNzcwMDAzMQ@@._V1._SY314_CR0,0,214,314_.jpg",1987,"nadine","http://content9.flixster.com/movie/26/36/263603_det.jpg",5,0,2.8,40,0,21,10,1,404,4,0,6,1,-0.271753635822019
"4577",60530,"Naissance des pieuvres",869977,"Naissance des pieuvres","http://ia.media-imdb.com/images/M/MV5BMjA4MzEyMjgwMF5BMl5BanBnXkFtZTcwNDA5NjM2MQ@@._V1._SX180_SY270_.jpg",2007,"water_lilies","http://content9.flixster.com/movie/10/87/68/10876899_det.jpg",6.5,6.5,3.5,76,81,65,42,11,1175,32,9,10,2,0.481237716390453
"4578",501,"Naked",107653,"Indefenso","http://ia.media-imdb.com/images/M/MV5BMTkzMTA4NTE4MV5BMl5BanBnXkFtZTcwNzM4MDMzMQ@@._V1._SY314_CR50,0,214,314_.jpg",1993,"1048185-naked","http://content9.flixster.com/movie/10/84/20/10842067_det.jpg",8,0,4.3,90,100,92,21,2,3386,19,2,2,0,0.551679883795433
"4579",370,"Naked Gun 33 1/3: The Final Insult",110622,"Agárralo como puedas 33 1/3: el insulto final","http://ia.media-imdb.com/images/M/MV5BMTkwNTAxNDU1N15BMl5BanBnXkFtZTcwMzM5OTAyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1994,"naked_gun_33_13_the_final_insult","http://content6.flixster.com/movie/10/93/73/10937364_det.jpg",5.6,7,2.9,53,85,59,32,7,10482,17,6,15,1,0.364796904343243
"4580",566,"Naked in New York",110623,"Desnudo en Nueva York","http://ia.media-imdb.com/images/M/MV5BMTI2MTI0OTc3N15BMl5BanBnXkFtZTcwNzY2NjYyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1993,"naked_in_new_york","http://content8.flixster.com/movie/28/30/283098_det.jpg",6.1,0,2.9,54,33,34,11,3,444,6,1,5,2,-0.0638612674281037
"4581",7123,"Naked Lunch",102511,"El almuerzo desnudo","http://ia.media-imdb.com/images/M/MV5BMTYwNTQ2NDQ3NF5BMl5BanBnXkFtZTcwNTc1NTAwMQ@@._V1._SY314_CR4,0,214,314_.jpg",1991,"naked_lunch","http://content9.flixster.com/movie/26/96/269695_det.jpg",6.8,0,3.6,67,50,78,31,2,7592,21,1,10,1,0.245303784894838
"4582",53466,"Nancy Drew",479500,"Nancy Drew","http://ia.media-imdb.com/images/M/MV5BMTk5OTkwOTA5OV5BMl5BanBnXkFtZTcwMTQwMTM0MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007,"nancy_drew","http://content8.flixster.com/movie/42/46/30/4246302_det.jpg",5.5,5.7,3.4,49,55,62,134,36,111522,66,20,68,16,0.346333358195344
"4583",43560,"Nanny McPhee",396752,"La niñera mágica","http://ia.media-imdb.com/images/M/MV5BMTIzOTU4MDY2Ml5BMl5BanBnXkFtZTcwOTM1MjA0MQ@@._V1._SX214_CR0,0,214,314_.jpg",2005,"1153987-nanny_mcphee","http://content7.flixster.com/movie/10/92/77/10927717_det.jpg",6.6,6.4,3.2,73,65,63,130,29,48480,95,19,35,10,0.47840892572171
"4584",44587,"Nanook of the North",13427,"Nanuk, el esquimal","http://ia.media-imdb.com/images/M/MV5BMTI1NjczNDY2NF5BMl5BanBnXkFtZTcwNDk4NzQzMQ@@._V1._SY314_CR3,0,214,314_.jpg",1922,"nanook-of-the-north","http://content7.flixster.com/movie/29/93/299393_det.jpg",8.6,0,3.7,100,100,77,21,3,1130,21,3,0,0,0.54454436075872
"4585",33124,"NaPolA",384369,"NaPolA","http://ia.media-imdb.com/images/M/MV5BMjA1NjA4MzY0M15BMl5BanBnXkFtZTcwNzM3OTMzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004,"napola_elite_fur_den_fuhrer","http://content6.flixster.com/movie/10/87/50/10875040_det.jpg",6.5,6.6,3.9,68,69,86,38,13,1085,26,9,12,4,0.494067380960608
"4586",2895,"Napoleon and Samantha",68990,"Napoleon and Samantha","http://ia.media-imdb.com/images/M/MV5BMTUxODEzMzc3MV5BMl5BanBnXkFtZTcwMDA1NDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1972,"napoleon_and_samantha","http://content6.flixster.com/movie/10/92/47/10924780_det.jpg",0,0,0,66,0,0,3,0,0,2,0,1,0,-0.573551501369757
"4587",8376,"Napoleon Dynamite",374900,"Napoleon Dynamite","http://ia.media-imdb.com/images/M/MV5BMTQzMTExODAxNF5BMl5BanBnXkFtZTcwMjA2MjcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",2004,"napoleon_dynamite","http://content9.flixster.com/movie/10/92/76/10927695_det.jpg",6.3,5.8,3.3,70,65,73,162,35,106996,114,23,48,12,0.48727649682284
"4588",5684,"Naqoyqatsi",145937,"Naqoyqatsi","http://ia.media-imdb.com/images/M/MV5BMTcyNDEyMTc2OF5BMl5BanBnXkFtZTcwOTE1MzAwMQ@@._V1._SY314_CR1,0,214,314_.jpg",2002,"naqoyqatsi","http://content6.flixster.com/movie/25/48/254816_det.jpg",5.8,5.8,3.7,48,56,74,52,16,1161,25,9,27,7,0.324896466247988
"4589",2512,"Narayama-bushi kô",84390,"La balada de Narayama","http://ia.media-imdb.com/images/M/MV5BMTg2MDkwMzE2NF5BMl5BanBnXkFtZTcwNTMxMjAwMQ@@._V1._SY289_CR1,0,214,289_.jpg",1983,"ballad_of_narayama","http://content9.flixster.com/movie/54/85/56/5485567_det.jpg",8.2,0,4.3,100,100,91,9,1,634,9,1,0,0,0.525842761639502
"4590",5959,"Narc",272207,"Narc","http://ia.media-imdb.com/images/M/MV5BMTM2NzUzOTcyMV5BMl5BanBnXkFtZTcwNDMwMDAwMQ@@._V1._SY314_CR1,0,214,314_.jpg",2002,"narc","http://content6.flixster.com/movie/10/04/58/10045880_det.jpg",7.1,6.7,3.4,83,73,76,151,30,4235,126,22,25,8,0.578742122354699
"4591",26698,"Narrow Margin",100224,"Testigo accidental","http://ia.media-imdb.com/images/M/MV5BOTM2NDY2OTEyMl5BMl5BanBnXkFtZTcwMDczMjAwMQ@@._V1._SX214_CR0,0,214,314_.jpg",1990,"1030146-narrow_margin","http://content7.flixster.com/movie/27/50/275013_det.jpg",6,0,3,63,0,42,11,2,630,7,0,4,2,-0.0979312049003021
"4592",2303,"Nashville",73440,"Nashville","http://ia.media-imdb.com/images/M/MV5BMTQyMzgxODE2NF5BMl5BanBnXkFtZTcwNDM1MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1975,"nashville","http://content6.flixster.com/movie/28/40/284024_det.jpg",8.6,9,4.1,94,100,84,39,5,3090,37,5,2,0,0.826437749708519
"4593",6014,"National Security",271668,"Seguridad nacional","http://ia.media-imdb.com/images/M/MV5BMTY1Mzc3MzMyOV5BMl5BanBnXkFtZTcwNzM2MTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2003,"national_security","http://content8.flixster.com/movie/26/19/261926_det.jpg",3.3,4,3,11,23,55,87,26,10503,10,6,77,20,-0.0539190798166945
"4594",8972,"National Treasure: Book of Secrets",465234,"La búsqueda 2 - El diario secreto","http://ia.media-imdb.com/images/M/MV5BMTYxODUwODc4N15BMl5BanBnXkFtZTcwNzY3NTE3MQ@@._V1._SY314_CR13,0,214,314_.jpg",2007,"national-treasure-2-book-of-secrets","http://content7.flixster.com/movie/10/10/43/10104317_det.jpg",4.7,4.6,3.6,33,32,72,118,25,1237906,39,8,79,17,0.209759508906566
"4595",7059,"National Velvet",37120,"Fuego de juventud","http://ia.media-imdb.com/images/M/MV5BMTgxMTgzNjc0MV5BMl5BanBnXkFtZTcwODkxMzMyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1944,"national_velvet","http://content6.flixster.com/movie/25/33/253320_det.jpg",7.8,0,0,100,0,0,11,0,0,11,0,0,0,-0.176052839682719
"4596",2743,"Native Son",91613,"El paria","http://ia.media-imdb.com/images/M/MV5BMTM2MTAwMjYwNV5BMl5BanBnXkFtZTcwMTAwMTMzMQ@@._V1._SX214_CR0,0,214,314_.jpg",1986,"1014759-native_son","http://content6.flixster.com/movie/10/84/88/10848836_det.jpg",6,0,3.4,55,25,61,9,4,71,5,1,4,3,0.00187042939762313
"4597",4336,"Nattevagten",110631,"El vigilante nocturno","http://ia.media-imdb.com/images/M/MV5BMTcwMDg0MzI1MV5BMl5BanBnXkFtZTcwNjczMDIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1994,"1104068-nightwatch","http://content7.flixster.com/movie/97/66/95/9766957_det.jpg",0,0,0,50,0,0,4,0,0,2,0,2,0,-0.620118923274816
"4598",7938,"Nattvardsgästerna",57358,"Los comulgantes","http://ia.media-imdb.com/images/M/MV5BMTcxMjA3NDkwNV5BMl5BanBnXkFtZTcwMzEyMjUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1963,"winter_light","http://content9.flixster.com/movie/10/92/41/10924191_det.jpg",7.7,0,4.3,80,66,92,15,3,1967,12,2,3,1,0.402976298918498
"4599",288,"Natural Born Killers",110632,"Asesinos natos","http://ia.media-imdb.com/images/M/MV5BODAxNTc5OTY2OF5BMl5BanBnXkFtZTcwNjUzMzEzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1994,"natural_born_killers","http://content8.flixster.com/movie/10/88/54/10885402_det.jpg",6,5.9,3.5,51,42,80,29,7,39062,15,3,14,4,0.319763162408201
"4600",4207,"Navy Seals",100232,"Navy Seals, comando especial","http://ia.media-imdb.com/images/M/MV5BOTIwNzQzNDY0Nl5BMl5BanBnXkFtZTcwMjM4MTMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1990,"1029427-navy_seals","http://content6.flixster.com/movie/28/51/285192_det.jpg",3.8,4.1,2.9,20,40,46,20,5,2470,4,2,16,3,-0.0645062364945362
"4601",41336,"Nazarín",51983,"Nazarín","http://ia.media-imdb.com/images/M/MV5BMTY4MjA4MDM3Nl5BMl5BanBnXkFtZTcwNDM1NjczMQ@@._V1._SY314_CR6,0,214,314_.jpg",1959,"nazarin","http://content9.flixster.com/movie/35/41/23/3541239_det.jpg",7.8,0,4.1,80,0,87,10,2,418,8,0,2,2,0.181581995210742
"4602",54372,"Ne le dis à personne",362225,"Ne le dis à personne","http://ia.media-imdb.com/images/M/MV5BMjA1NDcyMzY1Ml5BMl5BanBnXkFtZTcwNjc1MDY3MQ@@._V1._SY314_CR0,0,214,314_.jpg",2006,"ne_le_dis_a_personne","http://content8.flixster.com/movie/10/88/11/10881194_det.jpg",7.6,7.9,3.9,93,96,86,103,25,11817,96,24,7,1,0.792715543610484
